1,198.441,60.3255,-54.0391,0.214875,0.9653,0.255786,0.903045,0.261207,0.957782,0.251348,0.886806,0.212537,0.965629,0.255115,0.902442,0.279993,0.95459,0.248946,0.879571,192.935,50.435,-46.7193,0.172183,0.964162,0.196342,0.925453,0.214458,0.955327,0.188787,0.911206,0.180364,0.96233,0.196689,0.92997,0.232438,0.951353,0.185517,0.906577,161.903,63.2415,-18.8043,0.142532,0.98015,0.129691,0.928955,0.198338,0.972476,0.120231,0.905964,0.158895,0.977943,0.127021,0.922472,0.21886,0.969574,0.115363,0.894513,204.607,34.409,-16.0501,0.0817544,0.962431,0.246444,0.959418,0.107384,0.950691,0.236428,0.946457,0.0847687,0.961005,0.245812,0.957837,0.114886,0.947217,0.233644,0.942854,196.371,30.9199,14.2198,0.066314,0.965039,0.241999,0.968098,0.0935582,0.950688,0.229834,0.954635,0.0719119,0.962021,0.240052,0.965078,0.0926902,0.951157,0.230367,0.954994,198.056,38.1362,-8.94981,0.124262,0.951858,0.198871,0.937869,0.180358,0.929941,0.179414,0.910118,0.139333,0.945813,0.1931,0.930333,0.176948,0.931267,0.180553,0.911526,194.183,51.9901,-35.4212,0.11325,0.975838,0.216853,0.943375,0.147064,0.968715,0.208784,0.926691,0.122478,0.973823,0.21447,0.939056,0.155496,0.966743,0.207696,0.923517,155.378,42.6275,40.2336,0.244279,0.927885,0.153574,0.879558,0.331267,0.902471,0.136684,0.845229,0.235421,0.930567,0.156472,0.884209,0.338955,0.900209,0.135508,0.842873,161.71,30.5599,28.9123,0.255413,0.866471,0.223175,0.87436,0.334119,0.825989,0.202054,0.841571,0.247724,0.870782,0.224678,0.877172,0.369583,0.80752,0.196049,0.829345,
1,154.893,71.3716,31.6103,0.380699,0.95834,0.108811,0.840607,0.511348,0.944026,0.102895,0.808504,0.454448,0.950344,0.105687,0.822899,0.515825,0.943636,0.101955,0.806154,150.515,65.8069,15.8689,0.277451,0.966823,0.102323,0.876473,0.319438,0.961822,0.0972659,0.86132,0.255352,0.969542,0.105039,0.887715,0.329319,0.960743,0.0961453,0.858848,134.012,60.254,50.7119,0.124479,0.981493,0.142149,0.937871,0.172827,0.974323,0.131788,0.91644,0.139733,0.97932,0.139371,0.931204,0.185703,0.972517,0.129736,0.909409,183.522,37.3144,28.1704,0.078125,0.969742,0.224782,0.961085,0.104061,0.959754,0.213724,0.948044,0.0835999,0.967743,0.222113,0.958311,0.109125,0.957898,0.211803,0.945586,174.771,35.8968,26.5477,0.0540135,0.979469,0.218165,0.973618,0.0762699,0.971059,0.20863,0.962569,0.0593627,0.977507,0.215303,0.970835,0.0760537,0.971218,0.20886,0.96264,160.716,54.8284,-13.6307,0.163327,0.971053,0.124223,0.918447,0.217724,0.961552,0.111375,0.891805,0.177596,0.968656,0.120885,0.91135,0.210406,0.962862,0.112693,0.895316,161.584,57.8578,34.7802,0.14617,0.975932,0.132694,0.927025,0.180886,0.970199,0.124567,0.909964,0.152313,0.974966,0.130882,0.924065,0.189038,0.968953,0.12335,0.906667,133.789,41.2146,43.7455,0.249449,0.92418,0.171852,0.87693,0.339941,0.897108,0.151733,0.840108,0.241326,0.926906,0.174547,0.881441,0.340652,0.896899,0.152082,0.840564,148.601,29.4205,30.3233,0.24807,0.865693,0.219575,0.877325,0.324317,0.824917,0.196462,0.844178,0.246217,0.867021,0.21905,0.877814,0.359673,0.805835,0.1886,0.831021,
1,75.0733,55.9729,55.1187,0.817558,0.862258,0.0698452,0.718735,0.94506,0.840833,0.0657407,0.692598,0.797615,0.865625,0.0703904,0.720654,0.94608,0.840661,0.0657525,0.692892,71.9044,47.4476,46.5564,0.242092,0.94274,0.137329,0.881322,0.282128,0.933291,0.127987,0.863122,0.239675,0.943322,0.137733,0.882451,0.27943,0.933928,0.128557,0.864308,86.0727,42.5634,43.9832,0.0572595,0.984378,0.229275,0.971428,0.0768694,0.979028,0.221242,0.961723,0.0542086,0.985207,0.230359,0.972916,0.0714379,0.980509,0.223623,0.964446,135.156,42.8896,36.6965,0.0489826,0.986876,0.20327,0.975509,0.0627699,0.983183,0.197936,0.968615,0.0453438,0.987859,0.20445,0.977328,0.0597641,0.983989,0.199052,0.970131,125.205,45.8141,39.9683,0.067287,0.983846,0.180699,0.966356,0.0817613,0.980374,0.175331,0.959123,0.0611241,0.985336,0.182596,0.969438,0.0794465,0.980931,0.176066,0.960285,74.2697,51.7505,37.7248,0.139517,0.971223,0.151072,0.930384,0.171451,0.964643,0.143464,0.914902,0.129913,0.973208,0.153338,0.935131,0.162428,0.966503,0.145318,0.919231,92.539,59.767,60.9377,0.329924,0.951688,0.0923752,0.843534,0.371739,0.945579,0.0873791,0.827407,0.328554,0.9519,0.0924513,0.843893,0.371686,0.945587,0.0874185,0.827598,50.6215,50.0755,32.2355,0.116948,0.96809,0.293545,0.941725,0.155699,0.957524,0.284801,0.923493,0.11251,0.969311,0.294586,0.943925,0.151731,0.958604,0.285675,0.925439,55.744,55.3331,31.0195,0.090538,0.980362,0.292865,0.954786,0.123926,0.973123,0.284836,0.938365,0.101051,0.978089,0.290242,0.949529,0.134278,0.970874,0.28273,0.933434,
1,163.462,64.603,-41.0399,0.346155,0.955728,0.0995823,0.847474,0.42702,0.945414,0.0936071,0.822788,0.34496,0.955894,0.0993654,0.848182,0.424329,0.94568,0.0938859,0.824115,156.69,54.4019,-32.6166,0.179687,0.968496,0.129665,0.910653,0.209304,0.96335,0.123325,0.896271,0.168551,0.970462,0.132275,0.915908,0.205736,0.96389,0.123561,0.89811,146.674,57.817,22.2158,0.121032,0.980909,0.137243,0.940182,0.164567,0.974105,0.127025,0.919728,0.105453,0.983387,0.141245,0.947586,0.145559,0.977023,0.131854,0.92949,191.742,40.5084,-20.8483,0.0633119,0.979086,0.205312,0.968344,0.0821069,0.972913,0.197953,0.958947,0.0510417,0.983137,0.210594,0.974479,0.0739715,0.975523,0.201051,0.963199,192.661,38.1542,-18.3858,0.054473,0.980065,0.222596,0.972763,0.0688966,0.974805,0.216659,0.965552,0.0435662,0.984057,0.227301,0.978217,0.0656209,0.975931,0.218017,0.967282,160.312,44.2122,36.3803,0.153232,0.958957,0.172843,0.923476,0.190311,0.949051,0.16123,0.905176,0.127053,0.965967,0.181383,0.936529,0.172903,0.953682,0.16665,0.914213,198.312,55.0594,-42.1453,0.104136,0.979918,0.273858,0.948208,0.114648,0.977916,0.270695,0.942879,0.0943934,0.981783,0.275621,0.952858,0.112757,0.978194,0.271603,0.944268,101.667,45.5743,39.6122,0.206648,0.947482,0.171753,0.897834,0.274925,0.930231,0.153748,0.866505,0.165564,0.957999,0.183001,0.917696,0.2394,0.939241,0.162319,0.882865,96.548,39.2016,-18.5253,0.165947,0.943539,0.173097,0.917652,0.226959,0.922867,0.153261,0.888624,0.162577,0.944849,0.172557,0.919098,0.22699,0.922815,0.153138,0.888683,
1,81.6137,58.9135,54.508,0.768765,0.883111,0.0645239,0.730542,0.891524,0.864498,0.0603923,0.704646,0.754685,0.885274,0.0648069,0.731414,0.8929,0.864289,0.060383,0.704864,75.7165,51.0895,47.3394,0.238327,0.950908,0.127723,0.882848,0.269729,0.94446,0.121134,0.868544,0.235031,0.951596,0.128422,0.884458,0.267083,0.945004,0.121694,0.869765,90.1513,45.4936,44.7298,0.0541778,0.986942,0.207886,0.972968,0.0725767,0.98251,0.200971,0.963883,0.0500288,0.987941,0.209382,0.975013,0.0672635,0.983791,0.20319,0.966558,138.977,46.445,33.2645,0.0474045,0.989082,0.173959,0.976298,0.0605468,0.986056,0.169419,0.969727,0.0429356,0.990121,0.175322,0.978532,0.0578739,0.986674,0.170341,0.97108,130.456,48.6484,36.4727,0.0618762,0.986776,0.165168,0.969062,0.0757784,0.983807,0.16059,0.962112,0.0560155,0.988041,0.16677,0.971992,0.0735303,0.984289,0.161323,0.963241,72.4043,54.5776,43.0403,0.135879,0.974467,0.155778,0.932197,0.163572,0.969269,0.149554,0.918775,0.125382,0.97644,0.158068,0.937379,0.154678,0.970939,0.151207,0.923028,101.262,62.9214,59.1671,0.299912,0.960076,0.0875184,0.85691,0.337653,0.955063,0.0828589,0.841824,0.298347,0.960301,0.0875687,0.857526,0.336673,0.955195,0.0830528,0.842457,43.7036,49.2753,40.4999,0.0969307,0.972452,0.343127,0.951674,0.129422,0.963226,0.336321,0.936202,0.0908479,0.974189,0.344469,0.954677,0.123635,0.964867,0.337438,0.938891,46.6296,52.5854,39.7518,0.0748607,0.981737,0.342445,0.96263,0.103906,0.974654,0.335941,0.948289,0.0832328,0.979704,0.340589,0.958436,0.110643,0.973007,0.33481,0.945056,
1,51.9289,39.3038,40.9399,0.825108,0.713545,0.108832,0.708741,0.961176,0.66645,0.103332,0.681169,0.835721,0.709911,0.108262,0.707037,0.961073,0.666486,0.103322,0.681149,60.0749,31.9341,34.3108,0.340915,0.840242,0.16401,0.835812,0.387964,0.81827,0.154571,0.816242,0.339601,0.840873,0.164612,0.83631,0.385632,0.819362,0.154867,0.817107,75.3213,35.96,44.3902,0.0607163,0.977187,0.296143,0.96966,0.0823651,0.969068,0.285937,0.959045,0.0610156,0.977076,0.296341,0.969527,0.0804233,0.969797,0.286415,0.959875,121.065,29.7855,30.0335,0.0470973,0.974528,0.32971,0.976451,0.0619725,0.966492,0.322056,0.969015,0.0470208,0.97457,0.330044,0.97649,0.0609679,0.967035,0.322337,0.969517,110.981,30.7045,32.5921,0.0747662,0.963446,0.274028,0.962617,0.0938508,0.954133,0.263673,0.953075,0.0737866,0.963935,0.274563,0.963107,0.0934337,0.954337,0.263597,0.953284,98.5072,34.3127,30.0832,0.205002,0.919074,0.16391,0.897854,0.254873,0.899405,0.148945,0.873934,0.203508,0.91967,0.164436,0.898524,0.253626,0.899897,0.149198,0.874569,69.3338,41.7889,46.7605,0.441033,0.876134,0.118903,0.801526,0.490304,0.862357,0.113641,0.784284,0.437153,0.877242,0.119336,0.802863,0.490202,0.862386,0.113688,0.784544,118.993,22.5619,23.7295,0.28675,0.750726,0.274186,0.860521,0.388023,0.662723,0.244343,0.821105,0.279656,0.756913,0.2766,0.863548,0.394079,0.657459,0.242985,0.819087,146.507,20.6077,21.0311,0.268334,0.726598,0.302915,0.868753,0.355331,0.637992,0.272663,0.832791,0.254849,0.740386,0.308032,0.874622,0.359489,0.633756,0.271316,0.831036,
1,78.8094,57.0559,56.717,0.831828,0.865076,0.0657905,0.716693,0.964423,0.843621,0.0618274,0.690309,0.807802,0.868985,0.0664076,0.719405,0.960837,0.844202,0.0618725,0.690457,74.3016,48.8521,50.1431,0.241534,0.946537,0.136518,0.881407,0.281146,0.937788,0.127285,0.863431,0.240533,0.946767,0.136571,0.881948,0.27948,0.938157,0.127608,0.864237,85.9752,42.8533,44.8516,0.0567194,0.984664,0.229086,0.971713,0.0756873,0.979536,0.221363,0.962371,0.0537082,0.985476,0.230123,0.973213,0.0707944,0.980858,0.223429,0.964789,135.324,43.1621,36.9751,0.0475395,0.98741,0.202296,0.97623,0.0608937,0.983874,0.197219,0.969556,0.0441589,0.988313,0.203404,0.977922,0.058177,0.984594,0.198185,0.97092,124.898,46.02,39.6363,0.113492,0.973209,0.162421,0.943335,0.132141,0.968812,0.156284,0.934065,0.105868,0.975027,0.164738,0.947097,0.13057,0.969184,0.156664,0.934816,74.4141,51.807,38.4375,0.139283,0.971404,0.150485,0.930468,0.171255,0.964846,0.142883,0.915032,0.129693,0.973377,0.15272,0.935223,0.161707,0.966805,0.144776,0.919497,92.9232,59.562,60.794,0.329991,0.951315,0.0927547,0.843319,0.373194,0.944954,0.0876361,0.826812,0.328975,0.951475,0.0928202,0.843693,0.372172,0.945105,0.0878099,0.827359,50.6989,50.2949,33.3845,0.117222,0.968327,0.293188,0.941658,0.156303,0.957775,0.284392,0.923311,0.113072,0.969459,0.294127,0.943722,0.152532,0.958792,0.285266,0.925237,55.7644,55.3368,30.9078,0.0903026,0.980418,0.292974,0.954899,0.123421,0.973239,0.285006,0.938596,0.100662,0.978181,0.290399,0.949739,0.13364,0.97102,0.282893,0.933752,
1,178.56,62.7931,-42.1972,0.266743,0.96166,0.149866,0.880378,0.323552,0.953504,0.144891,0.861827,0.263419,0.962146,0.14971,0.880827,0.32732,0.95286,0.144439,0.860552,169.801,57.6621,-35.668,0.153263,0.976033,0.138043,0.923755,0.176717,0.972415,0.133166,0.912472,0.144041,0.977483,0.139485,0.928182,0.175317,0.972547,0.132951,0.912766,148.901,59.079,27.0333,0.114599,0.98223,0.140386,0.943748,0.157509,0.975636,0.130854,0.924506,0.101991,0.984205,0.14373,0.950032,0.139454,0.978353,0.135081,0.933057,194.009,39.9856,-20.6773,0.059038,0.979838,0.210625,0.970481,0.0760015,0.974081,0.203796,0.962036,0.0490809,0.983238,0.215164,0.975478,0.0720953,0.975337,0.205545,0.964082,192.438,37.4413,-16.6769,0.0612745,0.976378,0.219792,0.969363,0.0792618,0.96945,0.212355,0.960369,0.0545037,0.978986,0.222925,0.972748,0.0754325,0.970853,0.214216,0.962339,162.876,43.8817,35.8285,0.142678,0.960509,0.178102,0.928735,0.176225,0.951242,0.167021,0.912386,0.115702,0.967987,0.187271,0.942186,0.16103,0.955419,0.172022,0.919835,199.648,53.8773,-41.8016,0.114507,0.976644,0.266502,0.942894,0.127751,0.973969,0.262668,0.936328,0.104182,0.978748,0.268506,0.948001,0.127889,0.973844,0.262684,0.936646,103.496,47.2508,42.3189,0.208793,0.950664,0.165001,0.897184,0.277017,0.934642,0.147257,0.866193,0.168229,0.960316,0.175256,0.916474,0.241215,0.943081,0.15611,0.882804,96.9911,38.8924,-21.1638,0.164568,0.942909,0.176637,0.918341,0.221822,0.923116,0.157231,0.890491,0.156403,0.945896,0.177302,0.922184,0.221469,0.923196,0.157253,0.891683,
1,208.656,41.9575,-35.9494,0.167507,0.941878,0.245903,0.918904,0.197005,0.931294,0.238661,0.90524,0.167187,0.941875,0.245422,0.918208,0.19648,0.931427,0.239287,0.905984,196.72,40.5213,-33.0362,0.110421,0.963781,0.21447,0.945011,0.130616,0.957021,0.207935,0.934988,0.097549,0.967985,0.217438,0.951483,0.123236,0.959439,0.209482,0.938641,186.086,43.7736,-18.0388,0.109836,0.967261,0.189974,0.945451,0.15887,0.952545,0.175113,0.922529,0.101011,0.969845,0.19333,0.950225,0.129813,0.961095,0.183781,0.93709,216.77,24.2427,7.83129,0.0528113,0.944303,0.363974,0.973594,0.0723174,0.923449,0.352267,0.963841,0.0459559,0.951452,0.369468,0.977022,0.0637332,0.932445,0.356683,0.968133,213.979,22.1681,11.3858,0.0491203,0.943398,0.388535,0.97544,0.0670063,0.922516,0.377135,0.966497,0.0430147,0.95053,0.392773,0.978493,0.0572178,0.933781,0.383603,0.971391,169.761,35.8572,31.249,0.119833,0.952113,0.217268,0.940084,0.155566,0.937711,0.203457,0.922254,0.0955576,0.961842,0.226963,0.952221,0.132994,0.946846,0.211339,0.93354,234.172,26.2994,-31.6958,0.0637303,0.937365,0.54956,0.968135,0.0764551,0.924366,0.542201,0.961809,0.0606005,0.940508,0.550501,0.9697,0.0746024,0.925836,0.542609,0.962699,91.973,46.5138,35.5973,0.196389,0.950673,0.154926,0.902322,0.253235,0.936449,0.140133,0.87568,0.139491,0.965145,0.17178,0.930401,0.208152,0.947748,0.151484,0.89648,80.5527,40.8435,11.6223,0.141486,0.952981,0.181546,0.929294,0.187093,0.937886,0.166422,0.906824,0.117831,0.960991,0.188588,0.941121,0.171067,0.943118,0.170769,0.914652,
1,85.6852,60.064,56.1017,0.779178,0.88571,0.0610706,0.729536,0.906987,0.867013,0.0570505,0.703633,0.763417,0.88805,0.0614043,0.731067,0.90363,0.867506,0.0571,0.703851,78.4634,52.6918,51.1176,0.237268,0.95441,0.126549,0.88323,0.268457,0.948435,0.120012,0.868938,0.23528,0.9548,0.12694,0.884191,0.266466,0.948817,0.120317,0.869847,90.0473,45.8229,45.746,0.0546034,0.986952,0.207921,0.972787,0.0722847,0.98273,0.201398,0.964125,0.0499399,0.988066,0.209613,0.975111,0.0675956,0.98385,0.203201,0.966435,139.17,46.7272,33.4945,0.0464143,0.989433,0.17294,0.976793,0.0595618,0.98644,0.168474,0.970222,0.0424725,0.99034,0.174115,0.978764,0.0570305,0.987019,0.169331,0.971491,130.24,48.7754,35.8247,0.100292,0.978801,0.152014,0.949908,0.118892,0.974873,0.146288,0.940641,0.094753,0.979994,0.15331,0.952652,0.11762,0.975144,0.146645,0.941277,72.7378,54.7788,43.6195,0.135993,0.974685,0.15473,0.932102,0.163116,0.969641,0.148667,0.919021,0.125255,0.976683,0.157041,0.937436,0.154697,0.971207,0.150164,0.922982,101.727,62.6303,59.0241,0.298494,0.959881,0.0882428,0.857283,0.337753,0.954616,0.0834627,0.841819,0.297551,0.960026,0.0882728,0.857766,0.336374,0.954802,0.0836349,0.842336,43.8568,49.6206,41.5484,0.0970921,0.972853,0.342319,0.951694,0.130306,0.963573,0.335396,0.935888,0.0919731,0.974292,0.343386,0.954197,0.124464,0.965204,0.336549,0.938649,46.7039,52.66,39.7528,0.0745153,0.981879,0.342391,0.962798,0.103585,0.974814,0.335928,0.948417,0.0830363,0.979817,0.340512,0.958519,0.109868,0.973282,0.334825,0.945425,
